OrderID,PartType,OperationSequence,Quantity,M1_Ruest,M1_Proc,M2_Ruest,M2_Proc,M3_Ruest,M3_Proc,Deadline_days
1,D,M1->M2,22,27,176,23,242,0,0,7
2,D,M1->M2,8,34,80,20,56,0,0,4
3,D,M1->M2,50,15,550,42,700,0,0,7
4,C,M2->M3,35,0,0,27,490,20,210,11
5,E,M3,15,0,0,0,0,9,105,5
6,D,M1->M2,38,16,114,26,418,0,0,7
7,D,M1->M2,16,26,144,30,192,0,0,4
8,B,M1->M3,34,34,238,0,0,24,102,7
9,C,M2->M3,40,0,0,42,280,19,240,7
10,B,M1->M3,40,27,400,0,0,27,320,12
11,B,M1->M3,50,26,150,0,0,28,150,9
12,A,M1->M2->M3,16,43,80,29,224,5,48,13
13,A,M1->M2->M3,11,47,110,43,66,9,22,2
14,A,M1->M2->M3,31,15,93,43,341,24,217,9
15,C,M2->M3,32,0,0,15,480,16,96,2
16,E,M3,18,0,0,0,0,15,54,2
17,D,M1->M2,31,51,186,21,217,0,0,10
18,B,M1->M3,8,45,88,0,0,11,32,4
19,C,M2->M3,42,0,0,20,420,20,294,3
20,B,M1->M3,14,30,154,0,0,24,56,2
21,E,M3,25,0,0,0,0,5,75,7
22,D,M1->M2,38,48,152,45,304,0,0,7
23,C,M2->M3,42,0,0,43,252,20,168,6
24,D,M1->M2,5,54,40,22,55,0,0,10
25,A,M1->M2->M3,33,46,264,17,363,9,132,11
26,A,M1->M2->M3,25,57,100,17,250,22,150,4
27,E,M3,33,0,0,0,0,14,66,10
28,C,M2->M3,6,0,0,29,66,5,30,8
29,A,M1->M2->M3,39,27,234,44,351,22,234,6
30,C,M2->M3,8,0,0,40,104,9,56,4
31,D,M1->M2,44,15,440,18,572,0,0,9
32,D,M1->M2,6,31,72,22,54,0,0,9
33,A,M1->M2->M3,20,28,240,10,160,6,100,9
34,A,M1->M2->M3,8,20,48,19,40,19,32,8
35,B,M1->M3,8,21,56,0,0,22,48,11
36,D,M1->M2,37,53,444,37,481,0,0,13
37,C,M2->M3,27,0,0,22,135,27,162,10
38,B,M1->M3,27,32,216,0,0,9,189,4
39,E,M3,28,0,0,0,0,24,168,14
40,E,M3,42,0,0,0,0,27,210,2
41,C,M2->M3,48,0,0,37,576,5,192,7
42,B,M1->M3,29,20,348,0,0,30,58,13
43,C,M2->M3,30,0,0,33,270,23,210,13
44,E,M3,37,0,0,0,0,6,74,2
45,E,M3,9,0,0,0,0,8,27,9
46,E,M3,25,0,0,0,0,20,75,4
47,C,M2->M3,36,0,0,29,360,10,108,6
48,E,M3,20,0,0,0,0,11,100,14
49,C,M2->M3,32,0,0,45,384,19,96,13
50,C,M2->M3,35,0,0,13,175,28,280,7
