OrderID,PartType,OperationSequence,Quantity,M1_Ruest,M1_Proc,M2_Ruest,M2_Proc,M3_Ruest,M3_Proc,Deadline_days
1,A,M1->M2->M3,41,58,164,29,369,11,123,3
2,D,M1->M2,27,16,297,43,162,0,0,5
3,E,M3,21,0,0,0,0,11,147,10
4,A,M1->M2->M3,35,56,140,44,245,25,140,9
5,C,M2->M3,16,0,0,30,240,14,96,7
6,E,M3,31,0,0,0,0,29,62,12
7,E,M3,36,0,0,0,0,27,288,2
8,E,M3,34,0,0,0,0,28,102,10
9,E,M3,19,0,0,0,0,7,57,10
10,A,M1->M2->M3,23,35,230,33,138,11,69,9
11,A,M1->M2->M3,9,26,36,24,81,23,54,6
12,D,M1->M2,40,34,280,23,360,0,0,4
13,C,M2->M3,40,0,0,30,320,28,160,7
14,A,M1->M2->M3,31,45,279,13,186,10,62,2
15,D,M1->M2,14,59,112,12,168,0,0,3
16,B,M1->M3,46,60,368,0,0,10,276,12
17,D,M1->M2,39,43,429,43,351,0,0,11
18,A,M1->M2->M3,43,41,344,24,215,7,301,3
19,C,M2->M3,9,0,0,11,81,22,45,11
20,A,M1->M2->M3,50,39,200,10,750,24,150,14
21,E,M3,21,0,0,0,0,6,84,7
22,C,M2->M3,35,0,0,13,280,6,70,2
23,D,M1->M2,7,43,49,35,84,0,0,7
24,B,M1->M3,39,58,156,0,0,10,273,10
25,A,M1->M2->M3,25,51,150,15,125,18,175,13
26,E,M3,38,0,0,0,0,18,228,3
27,B,M1->M3,32,23,320,0,0,25,160,7
28,D,M1->M2,49,19,490,29,294,0,0,5
29,A,M1->M2->M3,42,26,462,43,336,25,168,4
30,A,M1->M2->M3,7,23,42,24,98,19,56,13
31,D,M1->M2,46,19,460,44,322,0,0,5
32,B,M1->M3,46,22,138,0,0,16,368,3
33,B,M1->M3,20,39,100,0,0,20,80,8
34,A,M1->M2->M3,44,29,528,22,572,21,220,11
35,C,M2->M3,16,0,0,45,96,9,80,12
36,D,M1->M2,47,47,282,21,705,0,0,8
37,C,M2->M3,20,0,0,16,200,9,40,2
38,D,M1->M2,50,60,550,17,350,0,0,4
39,D,M1->M2,19,60,114,35,209,0,0,2
40,C,M2->M3,31,0,0,37,248,27,248,8
41,D,M1->M2,5,33,60,24,55,0,0,5
42,C,M2->M3,39,0,0,35,273,23,195,2
43,C,M2->M3,20,0,0,42,180,24,60,13
44,A,M1->M2->M3,22,26,264,20,330,12,110,6
45,C,M2->M3,7,0,0,23,91,7,56,6
46,D,M1->M2,30,37,360,28,150,0,0,13
47,A,M1->M2->M3,21,23,189,39,147,5,42,11
48,B,M1->M3,41,50,328,0,0,22,164,4
49,C,M2->M3,49,0,0,12,392,19,147,5
50,C,M2->M3,26,0,0,39,338,29,104,7
