OrderID,PartType,OperationSequence,Quantity,M1_Ruest,M1_Proc,M2_Ruest,M2_Proc,M3_Ruest,M3_Proc,Deadline_days
1,C,M2->M3,37,0,0,33,222,29,148,4
2,E,M3,15,0,0,0,0,20,90,13
3,E,M3,8,0,0,0,0,17,32,4
4,A,M1->M2->M3,5,38,40,22,40,7,15,5
5,A,M1->M2->M3,18,32,54,35,252,9,108,14
6,D,M1->M2,15,44,135,11,225,0,0,11
7,C,M2->M3,50,0,0,13,700,13,300,4
8,A,M1->M2->M3,14,37,126,20,112,20,28,11
9,B,M1->M3,46,48,414,0,0,13,276,9
10,A,M1->M2->M3,25,21,100,39,150,26,50,12
11,A,M1->M2->M3,22,55,88,29,176,12,176,11
12,B,M1->M3,24,53,216,0,0,27,120,4
13,A,M1->M2->M3,37,18,444,21,444,16,296,11
14,C,M2->M3,37,0,0,14,296,12,74,12
15,D,M1->M2,50,15,200,38,500,0,0,12
16,B,M1->M3,27,40,216,0,0,15,189,13
17,C,M2->M3,21,0,0,23,147,11,42,14
18,B,M1->M3,5,31,30,0,0,22,25,9
19,C,M2->M3,36,0,0,16,396,14,72,2
20,E,M3,10,0,0,0,0,13,70,3
21,A,M1->M2->M3,17,22,136,28,255,13,68,7
22,C,M2->M3,23,0,0,37,161,15,161,8
23,D,M1->M2,19,46,171,41,171,0,0,10
24,B,M1->M3,9,42,90,0,0,9,45,10
25,B,M1->M3,19,50,228,0,0,14,133,4
26,A,M1->M2->M3,11,43,77,20,77,27,66,10
27,C,M2->M3,40,0,0,27,520,6,240,12
28,A,M1->M2->M3,5,21,55,19,55,21,20,13
29,C,M2->M3,23,0,0,28,253,22,138,13
30,E,M3,46,0,0,0,0,22,92,9
31,C,M2->M3,30,0,0,45,180,26,180,5
32,D,M1->M2,48,46,384,42,720,0,0,10
33,B,M1->M3,7,41,56,0,0,23,14,9
34,B,M1->M3,23,16,230,0,0,13,115,11
35,D,M1->M2,35,29,245,10,175,0,0,10
36,D,M1->M2,49,26,343,19,343,0,0,11
37,B,M1->M3,28,51,140,0,0,21,84,13
38,E,M3,29,0,0,0,0,10,232,11
39,A,M1->M2->M3,28,24,84,13,308,11,140,6
40,E,M3,12,0,0,0,0,13,96,12
41,C,M2->M3,30,0,0,11,180,23,240,7
42,A,M1->M2->M3,19,54,190,28,190,15,152,7
43,E,M3,26,0,0,0,0,13,182,9
44,D,M1->M2,8,24,40,22,48,0,0,7
45,B,M1->M3,20,30,80,0,0,19,100,12
46,E,M3,43,0,0,0,0,14,215,11
47,D,M1->M2,17,52,204,13,238,0,0,5
48,C,M2->M3,42,0,0,22,462,5,294,12
49,B,M1->M3,49,24,539,0,0,16,245,4
50,B,M1->M3,24,30,96,0,0,27,120,3
