OrderID,PartType,OperationSequence,Quantity,M1_Ruest,M1_Proc,M2_Ruest,M2_Proc,M3_Ruest,M3_Proc,Deadline_days
1,D,M1->M2,14,15,56,21,210,0,0,8
2,D,M1->M2,11,45,77,37,99,0,0,5
3,A,M1->M2->M3,32,16,352,32,416,28,128,11
4,B,M1->M3,37,23,407,0,0,30,148,5
5,A,M1->M2->M3,11,25,77,11,154,28,33,9
6,B,M1->M3,47,56,423,0,0,20,235,11
7,B,M1->M3,47,59,376,0,0,9,329,9
8,E,M3,46,0,0,0,0,24,322,2
9,E,M3,16,0,0,0,0,10,80,9
10,A,M1->M2->M3,37,25,222,35,481,24,185,7
11,A,M1->M2->M3,20,60,240,37,300,17,100,6
12,E,M3,13,0,0,0,0,27,65,13
13,D,M1->M2,37,55,444,16,481,0,0,10
14,E,M3,47,0,0,0,0,13,141,10
15,B,M1->M3,12,27,72,0,0,16,36,14
16,E,M3,46,0,0,0,0,22,368,9
17,C,M2->M3,26,0,0,43,234,5,182,14
18,E,M3,23,0,0,0,0,12,138,12
19,A,M1->M2->M3,21,58,126,13,168,20,126,7
20,E,M3,22,0,0,0,0,26,44,8
21,A,M1->M2->M3,18,19,216,38,90,27,108,3
22,C,M2->M3,13,0,0,30,195,14,104,13
23,C,M2->M3,21,0,0,28,105,30,105,8
24,D,M1->M2,22,58,154,23,286,0,0,10
25,A,M1->M2->M3,32,17,128,33,192,30,64,10
26,B,M1->M3,11,44,66,0,0,17,44,11
27,E,M3,24,0,0,0,0,10,72,6
28,D,M1->M2,48,38,240,10,432,0,0,7
29,D,M1->M2,28,22,336,12,140,0,0,13
30,D,M1->M2,19,59,133,37,228,0,0,4
31,A,M1->M2->M3,49,59,245,12,294,28,294,8
32,E,M3,35,0,0,0,0,12,245,2
33,B,M1->M3,25,33,125,0,0,23,75,10
34,A,M1->M2->M3,13,47,130,45,117,9,26,3
35,D,M1->M2,6,39,66,33,90,0,0,5
36,E,M3,36,0,0,0,0,13,108,10
37,A,M1->M2->M3,47,31,376,33,564,28,94,11
38,C,M2->M3,36,0,0,28,360,5,216,11
39,B,M1->M3,5,28,60,0,0,15,10,6
40,D,M1->M2,31,55,217,42,341,0,0,10
41,A,M1->M2->M3,26,23,312,21,156,30,208,4
42,B,M1->M3,15,17,120,0,0,7,45,8
43,C,M2->M3,5,0,0,31,65,27,25,5
44,A,M1->M2->M3,33,26,198,40,198,15,198,10
45,E,M3,6,0,0,0,0,22,30,8
46,C,M2->M3,49,0,0,43,539,14,147,12
47,B,M1->M3,28,50,112,0,0,27,112,5
48,D,M1->M2,9,45,90,43,108,0,0,4
49,B,M1->M3,24,54,120,0,0,8,168,11
50,A,M1->M2->M3,40,28,160,28,320,22,160,9
