OrderID,PartType,OperationSequence,Quantity,M1_Ruest,M1_Proc,M2_Ruest,M2_Proc,M3_Ruest,M3_Proc,Deadline_days
1,B,M1->M3,17,32,170,0,0,15,51,8
2,A,M1->M2->M3,34,20,136,27,510,16,204,13
3,A,M1->M2->M3,21,21,147,28,252,11,84,14
4,A,M1->M2->M3,10,16,110,26,100,19,80,13
5,D,M1->M2,30,18,180,36,150,0,0,3
6,C,M2->M3,24,0,0,42,240,17,72,5
7,B,M1->M3,21,25,84,0,0,15,63,14
8,B,M1->M3,14,17,140,0,0,20,56,14
9,C,M2->M3,41,0,0,20,205,21,82,7
10,D,M1->M2,25,28,125,44,275,0,0,14
11,C,M2->M3,22,0,0,36,176,21,110,11
12,B,M1->M3,49,45,343,0,0,25,147,9
13,E,M3,37,0,0,0,0,18,185,6
14,A,M1->M2->M3,11,48,66,13,66,9,66,12
15,C,M2->M3,37,0,0,11,370,17,185,12
16,D,M1->M2,32,40,96,44,480,0,0,12
17,D,M1->M2,11,41,55,11,110,0,0,8
18,A,M1->M2->M3,29,16,232,23,232,20,232,10
19,A,M1->M2->M3,10,57,100,14,140,7,70,12
20,D,M1->M2,21,34,126,29,231,0,0,6
21,C,M2->M3,23,0,0,14,345,5,115,2
22,E,M3,16,0,0,0,0,6,32,4
23,A,M1->M2->M3,13,34,65,33,78,27,26,4
24,E,M3,26,0,0,0,0,16,208,7
25,E,M3,47,0,0,0,0,17,94,5
26,C,M2->M3,12,0,0,12,144,14,84,4
27,E,M3,39,0,0,0,0,29,78,13
28,C,M2->M3,31,0,0,14,155,9,217,7
29,B,M1->M3,48,33,192,0,0,5,144,3
30,B,M1->M3,34,35,170,0,0,21,102,7
31,A,M1->M2->M3,10,29,80,43,100,25,50,13
32,D,M1->M2,7,31,21,23,91,0,0,6
33,D,M1->M2,44,48,220,29,220,0,0,3
34,C,M2->M3,41,0,0,43,246,22,246,12
35,D,M1->M2,37,52,296,18,185,0,0,2
36,E,M3,13,0,0,0,0,21,91,5
37,C,M2->M3,37,0,0,44,370,9,222,11
38,B,M1->M3,12,53,144,0,0,11,60,9
39,A,M1->M2->M3,6,20,24,12,60,12,12,4
40,B,M1->M3,26,60,182,0,0,10,78,11
41,D,M1->M2,31,47,186,34,434,0,0,2
42,E,M3,33,0,0,0,0,13,132,3
43,E,M3,44,0,0,0,0,21,88,14
44,C,M2->M3,38,0,0,10,304,12,304,10
45,B,M1->M3,34,44,136,0,0,13,272,2
46,E,M3,11,0,0,0,0,18,22,14
47,D,M1->M2,44,33,264,18,616,0,0,14
48,B,M1->M3,13,57,65,0,0,30,91,8
49,D,M1->M2,36,48,180,27,324,0,0,4
50,E,M3,25,0,0,0,0,26,125,10
