OrderID,PartType,OperationSequence,Quantity,M1_Ruest,M1_Proc,M2_Ruest,M2_Proc,M3_Ruest,M3_Proc,Deadline_days
1,C,M2->M3,14,0,0,16,154,16,112,14
2,A,M1->M2->M3,19,15,76,40,247,30,95,12
3,D,M1->M2,43,56,258,30,387,0,0,7
4,A,M1->M2->M3,47,16,235,17,470,16,376,3
5,B,M1->M3,23,53,276,0,0,8,92,4
6,E,M3,35,0,0,0,0,8,210,3
7,C,M2->M3,49,0,0,17,735,25,98,9
8,C,M2->M3,46,0,0,33,506,28,138,5
9,A,M1->M2->M3,46,42,276,18,414,12,276,10
10,E,M3,18,0,0,0,0,18,36,10
11,C,M2->M3,8,0,0,33,64,7,32,11
12,A,M1->M2->M3,16,29,128,26,224,25,80,14
13,B,M1->M3,30,60,180,0,0,10,210,12
14,D,M1->M2,21,25,147,18,189,0,0,10
15,D,M1->M2,40,60,240,43,280,0,0,9
16,D,M1->M2,25,42,300,29,125,0,0,11
17,E,M3,34,0,0,0,0,25,170,14
18,B,M1->M3,26,16,156,0,0,13,78,3
19,E,M3,50,0,0,0,0,8,200,4
20,A,M1->M2->M3,36,15,396,13,432,17,108,11
21,C,M2->M3,46,0,0,29,230,22,184,3
22,C,M2->M3,11,0,0,43,154,10,55,3
23,D,M1->M2,36,49,144,43,288,0,0,6
24,B,M1->M3,47,15,329,0,0,9,188,10
25,E,M3,37,0,0,0,0,6,74,2
26,C,M2->M3,29,0,0,31,290,20,87,10
27,A,M1->M2->M3,49,28,196,36,637,13,392,4
28,B,M1->M3,46,49,552,0,0,17,276,4
29,E,M3,43,0,0,0,0,16,215,3
30,E,M3,22,0,0,0,0,25,176,13
31,D,M1->M2,45,46,405,32,540,0,0,10
32,A,M1->M2->M3,35,55,350,38,525,26,105,5
33,B,M1->M3,12,59,84,0,0,15,24,2
34,B,M1->M3,17,18,136,0,0,22,85,2
35,A,M1->M2->M3,10,17,90,10,50,18,20,5
36,A,M1->M2->M3,41,55,205,22,328,16,246,4
37,A,M1->M2->M3,50,60,200,18,350,14,300,2
38,C,M2->M3,48,0,0,20,576,14,144,2
39,C,M2->M3,27,0,0,35,135,6,54,9
40,D,M1->M2,24,23,144,45,360,0,0,4
41,E,M3,48,0,0,0,0,28,384,7
42,E,M3,33,0,0,0,0,26,198,14
43,E,M3,50,0,0,0,0,8,350,2
44,A,M1->M2->M3,34,35,204,18,340,18,272,9
45,A,M1->M2->M3,38,16,152,24,190,27,228,8
46,C,M2->M3,12,0,0,37,120,12,60,3
47,D,M1->M2,39,27,312,34,312,0,0,10
48,E,M3,20,0,0,0,0,15,160,11
49,D,M1->M2,35,25,140,19,385,0,0,13
50,B,M1->M3,24,29,120,0,0,22,96,3
