OrderID,PartType,OperationSequence,Quantity,M1_Ruest,M1_Proc,M2_Ruest,M2_Proc,M3_Ruest,M3_Proc,Deadline_days
1,A,M1->M2->M3,43,17,430,34,301,7,258,3
2,D,M1->M2,35,30,385,15,525,0,0,8
3,E,M3,31,0,0,0,0,23,93,14
4,A,M1->M2->M3,11,15,88,33,77,22,33,6
5,B,M1->M3,15,57,135,0,0,12,60,13
6,A,M1->M2->M3,21,15,189,41,147,22,63,12
7,D,M1->M2,45,52,450,29,225,0,0,13
8,D,M1->M2,7,17,84,27,84,0,0,12
9,E,M3,5,0,0,0,0,15,15,10
10,B,M1->M3,50,40,150,0,0,27,250,12
11,D,M1->M2,49,15,490,26,539,0,0,10
12,E,M3,46,0,0,0,0,24,184,8
13,B,M1->M3,43,59,473,0,0,5,129,8
14,C,M2->M3,25,0,0,21,125,11,150,10
15,C,M2->M3,9,0,0,22,108,7,18,5
16,D,M1->M2,11,50,44,21,143,0,0,7
17,D,M1->M2,46,24,230,37,552,0,0,2
18,C,M2->M3,18,0,0,37,126,9,72,9
19,D,M1->M2,47,27,517,38,235,0,0,14
20,E,M3,23,0,0,0,0,5,161,5
21,E,M3,14,0,0,0,0,24,112,2
22,A,M1->M2->M3,24,37,192,33,240,6,144,9
23,A,M1->M2->M3,47,19,329,42,282,29,141,13
24,E,M3,46,0,0,0,0,13,322,7
25,C,M2->M3,6,0,0,13,78,21,48,2
26,B,M1->M3,42,25,210,0,0,16,126,13
27,C,M2->M3,14,0,0,30,140,5,42,4
28,A,M1->M2->M3,17,30,85,19,136,11,68,14
29,C,M2->M3,37,0,0,26,296,13,259,4
30,D,M1->M2,43,59,258,21,645,0,0,4
31,B,M1->M3,15,31,150,0,0,19,60,14
32,D,M1->M2,19,37,114,18,171,0,0,2
33,E,M3,15,0,0,0,0,14,120,4
34,C,M2->M3,36,0,0,18,252,20,252,4
35,C,M2->M3,33,0,0,21,330,24,264,6
36,E,M3,42,0,0,0,0,27,294,2
37,C,M2->M3,15,0,0,23,120,10,45,8
38,E,M3,18,0,0,0,0,26,54,13
39,E,M3,17,0,0,0,0,30,119,2
40,D,M1->M2,47,18,329,22,564,0,0,7
41,D,M1->M2,24,19,288,45,192,0,0,5
42,E,M3,33,0,0,0,0,30,198,11
43,D,M1->M2,22,34,88,45,220,0,0,3
44,D,M1->M2,47,19,188,29,423,0,0,11
45,A,M1->M2->M3,27,29,135,30,189,24,54,13
46,B,M1->M3,29,48,261,0,0,7,145,10
47,A,M1->M2->M3,11,16,110,26,121,26,22,7
48,A,M1->M2->M3,25,45,200,40,275,9,100,10
49,A,M1->M2->M3,5,60,20,18,55,15,20,14
50,E,M3,25,0,0,0,0,5,175,12
