OrderID,PartType,OperationSequence,Quantity,M1_Ruest,M1_Proc,M2_Ruest,M2_Proc,M3_Ruest,M3_Proc,Deadline_days
1,E,M3,37,0,0,0,0,6,222,12
2,D,M1->M2,10,28,90,24,140,0,0,2
3,B,M1->M3,39,42,351,0,0,29,312,9
4,A,M1->M2->M3,29,18,261,38,174,19,87,4
5,E,M3,20,0,0,0,0,27,80,8
6,A,M1->M2->M3,22,29,132,40,110,17,132,3
7,C,M2->M3,16,0,0,11,96,8,48,9
8,D,M1->M2,27,58,297,19,162,0,0,11
9,A,M1->M2->M3,23,17,69,12,138,7,138,5
10,D,M1->M2,37,15,222,43,222,0,0,7
11,A,M1->M2->M3,32,42,320,34,480,18,160,14
12,A,M1->M2->M3,28,18,308,23,280,5,112,10
13,C,M2->M3,46,0,0,30,552,23,230,10
14,C,M2->M3,25,0,0,24,300,6,125,4
15,B,M1->M3,20,59,120,0,0,8,100,13
16,D,M1->M2,43,19,430,11,516,0,0,5
17,A,M1->M2->M3,12,22,36,24,72,14,96,2
18,D,M1->M2,10,26,70,18,110,0,0,13
19,C,M2->M3,45,0,0,18,675,13,225,8
20,D,M1->M2,21,22,168,40,147,0,0,5
21,C,M2->M3,12,0,0,13,96,22,84,14
22,C,M2->M3,25,0,0,19,175,7,150,4
23,D,M1->M2,47,43,564,11,423,0,0,13
24,C,M2->M3,46,0,0,10,276,15,184,6
25,D,M1->M2,25,42,175,24,125,0,0,9
26,A,M1->M2->M3,28,16,84,21,392,20,112,12
27,C,M2->M3,33,0,0,15,165,26,198,13
28,B,M1->M3,43,41,172,0,0,12,172,7
29,C,M2->M3,25,0,0,22,250,21,50,8
30,B,M1->M3,27,34,324,0,0,20,108,5
31,C,M2->M3,10,0,0,29,130,10,40,3
32,E,M3,8,0,0,0,0,25,16,7
33,B,M1->M3,8,30,96,0,0,24,56,10
34,E,M3,46,0,0,0,0,20,276,5
35,B,M1->M3,49,54,196,0,0,19,343,10
36,E,M3,37,0,0,0,0,30,148,5
37,B,M1->M3,7,37,70,0,0,28,14,5
38,E,M3,10,0,0,0,0,26,40,5
39,B,M1->M3,13,33,39,0,0,22,26,8
40,E,M3,6,0,0,0,0,7,36,9
41,E,M3,6,0,0,0,0,11,36,8
42,E,M3,21,0,0,0,0,22,126,12
43,B,M1->M3,45,31,495,0,0,12,225,13
44,C,M2->M3,18,0,0,11,126,23,126,13
45,D,M1->M2,23,52,161,37,115,0,0,6
46,E,M3,19,0,0,0,0,6,57,6
47,E,M3,32,0,0,0,0,28,192,6
48,D,M1->M2,19,60,209,22,95,0,0,14
49,A,M1->M2->M3,14,39,70,40,126,28,84,12
50,E,M3,16,0,0,0,0,15,80,11
