OrderID,PartType,OperationSequence,Quantity,M1_Ruest,M1_Proc,M2_Ruest,M2_Proc,M3_Ruest,M3_Proc,Deadline_days
1,B,M1->M3,44,18,352,0,0,10,264,4
2,D,M1->M2,11,20,132,37,121,0,0,8
3,D,M1->M2,47,27,141,36,282,0,0,12
4,E,M3,20,0,0,0,0,10,140,6
5,A,M1->M2->M3,10,32,80,44,100,15,70,11
6,B,M1->M3,18,37,216,0,0,30,54,5
7,A,M1->M2->M3,17,42,204,31,119,24,51,5
8,E,M3,24,0,0,0,0,18,72,11
9,C,M2->M3,26,0,0,22,156,12,182,9
10,B,M1->M3,22,43,88,0,0,15,176,9
11,A,M1->M2->M3,12,28,48,33,72,17,60,9
12,B,M1->M3,15,57,60,0,0,21,120,12
13,D,M1->M2,41,27,492,26,328,0,0,12
14,C,M2->M3,49,0,0,43,588,7,343,4
15,C,M2->M3,25,0,0,33,300,5,50,6
16,A,M1->M2->M3,11,16,44,29,110,11,55,3
17,A,M1->M2->M3,15,21,120,33,165,7,60,4
18,B,M1->M3,33,41,396,0,0,15,264,7
19,E,M3,6,0,0,0,0,6,42,7
20,C,M2->M3,20,0,0,32,300,12,40,6
21,C,M2->M3,27,0,0,40,378,30,216,4
22,C,M2->M3,47,0,0,35,329,14,235,7
23,D,M1->M2,25,38,75,41,175,0,0,11
24,B,M1->M3,25,50,175,0,0,29,200,6
25,C,M2->M3,37,0,0,36,259,19,222,6
26,B,M1->M3,36,46,396,0,0,19,72,8
27,E,M3,7,0,0,0,0,9,28,4
28,A,M1->M2->M3,17,47,102,35,102,28,68,6
29,C,M2->M3,5,0,0,23,60,14,10,7
30,E,M3,39,0,0,0,0,22,312,7
31,C,M2->M3,48,0,0,13,480,11,288,8
32,B,M1->M3,35,40,350,0,0,7,245,5
33,C,M2->M3,26,0,0,43,156,15,78,12
34,B,M1->M3,42,19,420,0,0,16,126,4
35,D,M1->M2,36,34,216,26,504,0,0,7
36,A,M1->M2->M3,8,45,40,32,48,29,56,3
37,E,M3,13,0,0,0,0,27,39,5
38,A,M1->M2->M3,9,19,90,15,117,15,36,8
39,D,M1->M2,46,58,460,45,644,0,0,3
40,C,M2->M3,32,0,0,21,384,7,128,10
41,C,M2->M3,23,0,0,42,115,6,138,4
42,A,M1->M2->M3,45,49,135,32,540,11,360,12
43,A,M1->M2->M3,46,32,506,19,598,15,92,10
44,B,M1->M3,39,49,117,0,0,11,195,14
45,A,M1->M2->M3,36,32,288,31,324,12,216,10
46,E,M3,9,0,0,0,0,28,54,3
47,A,M1->M2->M3,20,53,80,38,240,7,60,5
48,B,M1->M3,5,19,40,0,0,7,10,2
49,A,M1->M2->M3,17,17,170,14,85,11,51,8
50,E,M3,38,0,0,0,0,20,152,4
