OrderID,PartType,OperationSequence,Quantity,M1_Ruest,M1_Proc,M2_Ruest,M2_Proc,M3_Ruest,M3_Proc,Deadline_days
1,E,M3,21,0,0,0,0,21,105,14
2,D,M1->M2,33,26,297,30,330,0,0,3
3,C,M2->M3,30,0,0,16,210,10,150,10
4,C,M2->M3,38,0,0,20,532,12,266,9
5,E,M3,19,0,0,0,0,8,76,4
6,C,M2->M3,12,0,0,39,108,22,24,4
7,B,M1->M3,5,38,15,0,0,7,25,5
8,B,M1->M3,49,38,196,0,0,6,294,8
9,D,M1->M2,28,46,84,29,308,0,0,3
10,B,M1->M3,36,30,360,0,0,20,252,14
11,C,M2->M3,49,0,0,26,539,8,392,12
12,E,M3,8,0,0,0,0,14,56,2
13,A,M1->M2->M3,33,51,330,16,429,20,264,13
14,C,M2->M3,13,0,0,13,143,6,104,14
15,D,M1->M2,49,53,588,44,539,0,0,11
16,B,M1->M3,44,19,176,0,0,30,352,12
17,A,M1->M2->M3,26,17,234,32,260,14,130,9
18,D,M1->M2,15,31,120,13,225,0,0,9
19,A,M1->M2->M3,9,42,99,19,45,13,36,3
20,D,M1->M2,15,29,180,40,210,0,0,14
21,D,M1->M2,29,31,87,16,290,0,0,10
22,E,M3,11,0,0,0,0,27,66,3
23,C,M2->M3,22,0,0,30,308,17,132,11
24,E,M3,21,0,0,0,0,13,42,6
25,B,M1->M3,24,53,288,0,0,14,72,4
26,B,M1->M3,42,21,420,0,0,14,336,9
27,C,M2->M3,34,0,0,16,408,16,136,6
28,D,M1->M2,38,46,380,35,456,0,0,3
29,D,M1->M2,21,36,63,39,210,0,0,6
30,D,M1->M2,31,54,217,33,217,0,0,13
31,A,M1->M2->M3,12,51,96,16,156,9,84,6
32,D,M1->M2,7,25,35,12,84,0,0,4
33,B,M1->M3,24,22,96,0,0,10,72,9
34,E,M3,35,0,0,0,0,15,140,8
35,B,M1->M3,32,27,288,0,0,25,64,12
36,C,M2->M3,27,0,0,42,270,11,54,13
37,C,M2->M3,45,0,0,11,495,28,180,10
38,E,M3,49,0,0,0,0,23,392,13
39,A,M1->M2->M3,5,39,35,36,25,28,20,3
40,C,M2->M3,20,0,0,41,300,29,120,13
41,D,M1->M2,29,45,348,35,261,0,0,4
42,C,M2->M3,26,0,0,36,286,7,156,5
43,E,M3,11,0,0,0,0,14,88,11
44,E,M3,35,0,0,0,0,11,105,7
45,A,M1->M2->M3,26,45,104,13,260,13,52,13
46,C,M2->M3,44,0,0,16,396,28,88,6
47,A,M1->M2->M3,36,37,360,39,468,24,180,8
48,D,M1->M2,27,21,108,10,243,0,0,11
49,B,M1->M3,14,38,140,0,0,12,70,10
50,E,M3,11,0,0,0,0,23,22,13
