OrderID,PartType,OperationSequence,Quantity,M1_Ruest,M1_Proc,M2_Ruest,M2_Proc,M3_Ruest,M3_Proc,Deadline_days
1,D,M1->M2,40,25,480,17,560,0,0,5
2,B,M1->M3,32,25,320,0,0,23,64,9
3,E,M3,30,0,0,0,0,15,120,7
4,A,M1->M2->M3,26,32,312,12,312,14,52,10
5,C,M2->M3,43,0,0,12,387,30,258,14
6,B,M1->M3,35,60,385,0,0,20,280,13
7,A,M1->M2->M3,45,59,540,37,315,17,225,12
8,B,M1->M3,23,30,184,0,0,26,46,7
9,B,M1->M3,29,47,116,0,0,14,203,13
10,E,M3,31,0,0,0,0,7,248,14
11,E,M3,35,0,0,0,0,30,140,12
12,A,M1->M2->M3,32,27,384,24,224,17,224,2
13,D,M1->M2,34,33,204,18,374,0,0,10
14,C,M2->M3,23,0,0,17,322,10,184,11
15,C,M2->M3,17,0,0,15,204,12,68,10
16,E,M3,38,0,0,0,0,15,266,9
17,A,M1->M2->M3,46,21,138,36,690,21,92,6
18,E,M3,47,0,0,0,0,28,376,12
19,A,M1->M2->M3,22,55,66,37,198,5,132,3
20,A,M1->M2->M3,17,36,136,41,204,10,51,5
21,D,M1->M2,28,42,112,24,336,0,0,7
22,A,M1->M2->M3,24,21,120,22,168,25,48,4
23,E,M3,5,0,0,0,0,13,30,11
24,A,M1->M2->M3,24,34,72,14,216,20,120,7
25,C,M2->M3,24,0,0,11,120,28,144,14
26,C,M2->M3,23,0,0,16,276,7,184,8
27,C,M2->M3,48,0,0,16,240,19,288,9
28,D,M1->M2,13,46,117,45,78,0,0,11
29,C,M2->M3,45,0,0,44,315,13,135,2
30,C,M2->M3,10,0,0,40,150,11,50,3
31,C,M2->M3,5,0,0,15,75,8,20,7
32,E,M3,13,0,0,0,0,19,26,3
33,E,M3,37,0,0,0,0,12,111,8
34,D,M1->M2,26,32,130,15,390,0,0,5
35,D,M1->M2,32,17,320,12,256,0,0,6
36,B,M1->M3,12,31,84,0,0,8,48,13
37,A,M1->M2->M3,41,40,328,12,246,15,82,3
38,C,M2->M3,13,0,0,21,104,22,91,5
39,E,M3,21,0,0,0,0,15,168,13
40,D,M1->M2,11,51,110,15,165,0,0,10
41,E,M3,39,0,0,0,0,22,195,7
42,E,M3,9,0,0,0,0,30,63,7
43,C,M2->M3,14,0,0,23,84,12,98,10
44,A,M1->M2->M3,11,35,66,30,88,7,33,4
45,C,M2->M3,21,0,0,16,273,26,126,4
46,C,M2->M3,44,0,0,12,396,29,264,6
47,E,M3,23,0,0,0,0,15,92,6
48,E,M3,31,0,0,0,0,5,155,11
49,B,M1->M3,11,33,88,0,0,14,66,3
50,E,M3,24,0,0,0,0,21,96,13
