OrderID,PartType,OperationSequence,Quantity,M1_Ruest,M1_Proc,M2_Ruest,M2_Proc,M3_Ruest,M3_Proc,Deadline_days
1,A,M1->M2->M3,30,36,330,13,210,7,120,5
2,D,M1->M2,13,56,156,34,156,0,0,8
3,D,M1->M2,26,40,286,25,130,0,0,11
4,C,M2->M3,27,0,0,18,189,5,108,4
5,A,M1->M2->M3,36,23,108,19,396,8,72,5
6,A,M1->M2->M3,41,46,164,28,492,28,82,2
7,C,M2->M3,9,0,0,21,108,12,18,9
8,D,M1->M2,44,19,264,30,572,0,0,4
9,B,M1->M3,6,25,60,0,0,9,12,6
10,D,M1->M2,32,37,384,45,448,0,0,3
11,E,M3,25,0,0,0,0,7,200,5
12,C,M2->M3,5,0,0,41,55,28,35,6
13,E,M3,35,0,0,0,0,25,210,12
14,D,M1->M2,46,33,322,19,230,0,0,14
15,E,M3,49,0,0,0,0,30,392,8
16,C,M2->M3,45,0,0,22,405,14,90,12
17,A,M1->M2->M3,9,20,63,13,72,27,72,7
18,C,M2->M3,38,0,0,41,532,8,228,7
19,C,M2->M3,5,0,0,13,70,11,35,6
20,C,M2->M3,41,0,0,30,287,20,164,10
21,E,M3,41,0,0,0,0,23,164,8
22,B,M1->M3,32,43,384,0,0,26,128,7
23,C,M2->M3,23,0,0,21,322,27,138,7
24,D,M1->M2,16,19,176,41,176,0,0,11
25,A,M1->M2->M3,32,47,256,32,192,6,192,4
26,D,M1->M2,5,42,30,18,30,0,0,9
27,D,M1->M2,22,48,88,12,308,0,0,13
28,A,M1->M2->M3,5,60,55,30,25,30,20,11
29,C,M2->M3,25,0,0,35,275,14,125,13
30,B,M1->M3,11,47,99,0,0,7,22,6
31,B,M1->M3,8,35,72,0,0,30,16,11
32,A,M1->M2->M3,24,44,192,38,288,9,48,9
33,A,M1->M2->M3,13,15,78,10,91,25,104,10
34,E,M3,46,0,0,0,0,13,184,13
35,B,M1->M3,15,50,45,0,0,25,75,3
36,E,M3,20,0,0,0,0,23,40,11
37,D,M1->M2,9,20,45,42,45,0,0,13
38,B,M1->M3,16,20,112,0,0,20,64,7
39,D,M1->M2,8,49,64,34,96,0,0,8
40,B,M1->M3,5,51,20,0,0,7,15,7
41,C,M2->M3,37,0,0,23,222,7,296,12
42,D,M1->M2,28,36,308,13,308,0,0,5
43,D,M1->M2,19,21,152,42,190,0,0,11
44,C,M2->M3,14,0,0,13,126,25,42,2
45,D,M1->M2,35,47,315,19,245,0,0,6
46,C,M2->M3,43,0,0,27,559,25,86,14
47,E,M3,31,0,0,0,0,8,62,11
48,A,M1->M2->M3,28,23,252,39,336,5,224,2
49,E,M3,15,0,0,0,0,18,90,14
50,E,M3,29,0,0,0,0,30,174,9
