OrderID,PartType,OperationSequence,Quantity,M1_Ruest,M1_Proc,M2_Ruest,M2_Proc,M3_Ruest,M3_Proc,Deadline_days
1,A,M1->M2->M3,47,15,329,18,470,18,141,7
2,A,M1->M2->M3,41,38,287,24,492,12,246,11
3,E,M3,19,0,0,0,0,30,114,7
4,C,M2->M3,16,0,0,12,192,19,96,14
5,C,M2->M3,18,0,0,20,90,19,144,9
6,B,M1->M3,16,16,80,0,0,26,64,9
7,B,M1->M3,24,40,240,0,0,25,48,7
8,E,M3,12,0,0,0,0,30,96,5
9,E,M3,46,0,0,0,0,15,138,13
10,D,M1->M2,38,43,304,18,570,0,0,6
11,B,M1->M3,14,48,168,0,0,14,28,6
12,C,M2->M3,7,0,0,22,42,12,35,12
13,D,M1->M2,19,22,133,39,266,0,0,6
14,D,M1->M2,18,26,108,19,252,0,0,6
15,C,M2->M3,15,0,0,35,150,6,120,14
16,C,M2->M3,20,0,0,27,260,21,160,2
17,A,M1->M2->M3,29,54,87,31,232,18,232,8
18,E,M3,50,0,0,0,0,23,300,9
19,A,M1->M2->M3,30,33,330,32,450,21,120,2
20,D,M1->M2,29,28,116,30,174,0,0,2
21,D,M1->M2,44,22,220,28,352,0,0,12
22,B,M1->M3,46,42,552,0,0,8,92,4
23,E,M3,37,0,0,0,0,5,296,10
24,C,M2->M3,32,0,0,15,448,17,64,3
25,B,M1->M3,24,27,168,0,0,15,120,6
26,B,M1->M3,28,41,196,0,0,9,112,10
27,C,M2->M3,14,0,0,18,168,10,98,2
28,E,M3,26,0,0,0,0,21,156,4
29,A,M1->M2->M3,17,32,119,28,170,25,119,9
30,B,M1->M3,39,28,117,0,0,22,156,10
31,E,M3,40,0,0,0,0,13,80,14
32,C,M2->M3,19,0,0,39,247,6,133,12
33,B,M1->M3,47,19,188,0,0,25,141,12
34,D,M1->M2,23,15,253,28,161,0,0,4
35,E,M3,21,0,0,0,0,12,126,10
36,A,M1->M2->M3,36,20,396,22,288,12,216,12
37,E,M3,7,0,0,0,0,10,35,9
38,A,M1->M2->M3,40,28,280,44,320,17,320,13
39,E,M3,48,0,0,0,0,26,192,2
40,E,M3,8,0,0,0,0,5,24,12
41,A,M1->M2->M3,9,60,90,14,63,18,36,4
42,D,M1->M2,50,19,250,27,750,0,0,10
43,C,M2->M3,30,0,0,34,270,25,180,13
44,C,M2->M3,45,0,0,15,360,13,135,3
45,E,M3,6,0,0,0,0,25,48,9
46,A,M1->M2->M3,29,53,116,18,348,8,203,12
47,E,M3,34,0,0,0,0,18,170,4
48,E,M3,15,0,0,0,0,25,45,6
49,E,M3,50,0,0,0,0,19,250,12
50,B,M1->M3,43,37,301,0,0,29,86,9
