OrderID,PartType,OperationSequence,Quantity,M1_Ruest,M1_Proc,M2_Ruest,M2_Proc,M3_Ruest,M3_Proc,Deadline_days
1,A,M1->M2->M3,36,26,216,32,432,10,216,13
2,B,M1->M3,37,51,370,0,0,18,111,12
3,E,M3,20,0,0,0,0,8,140,13
4,D,M1->M2,33,52,165,27,297,0,0,11
5,A,M1->M2->M3,31,35,155,42,372,27,217,2
6,B,M1->M3,31,44,279,0,0,20,186,10
7,A,M1->M2->M3,14,32,126,13,140,22,84,10
8,E,M3,10,0,0,0,0,15,50,4
9,C,M2->M3,39,0,0,38,390,11,234,2
10,E,M3,25,0,0,0,0,20,125,3
11,D,M1->M2,37,46,222,29,296,0,0,13
12,B,M1->M3,22,41,176,0,0,11,44,10
13,C,M2->M3,25,0,0,14,325,26,50,2
14,D,M1->M2,25,16,150,36,275,0,0,5
15,E,M3,26,0,0,0,0,21,52,14
16,E,M3,24,0,0,0,0,13,168,8
17,D,M1->M2,32,51,128,14,224,0,0,7
18,D,M1->M2,5,32,20,30,75,0,0,8
19,D,M1->M2,9,37,72,23,72,0,0,4
20,C,M2->M3,11,0,0,24,110,30,44,10
21,D,M1->M2,28,50,168,31,420,0,0,12
22,C,M2->M3,24,0,0,28,240,28,120,12
23,B,M1->M3,11,41,121,0,0,9,88,14
24,D,M1->M2,27,15,243,27,243,0,0,6
25,B,M1->M3,20,30,100,0,0,10,140,9
26,D,M1->M2,32,32,96,28,224,0,0,8
27,D,M1->M2,33,48,165,35,462,0,0,7
28,D,M1->M2,39,39,273,14,312,0,0,14
29,D,M1->M2,28,28,140,45,252,0,0,12
30,E,M3,48,0,0,0,0,10,240,11
31,E,M3,37,0,0,0,0,13,222,3
32,E,M3,31,0,0,0,0,11,248,12
33,A,M1->M2->M3,13,29,117,35,195,14,104,13
34,E,M3,16,0,0,0,0,5,64,3
35,E,M3,28,0,0,0,0,6,196,11
36,A,M1->M2->M3,22,54,264,21,286,26,44,6
37,B,M1->M3,47,43,282,0,0,15,188,3
38,E,M3,41,0,0,0,0,5,328,11
39,C,M2->M3,22,0,0,24,110,24,176,4
40,A,M1->M2->M3,43,47,215,10,602,29,86,8
41,D,M1->M2,40,57,320,39,560,0,0,12
42,E,M3,26,0,0,0,0,23,130,5
43,D,M1->M2,9,34,36,10,81,0,0,12
44,C,M2->M3,16,0,0,39,192,9,32,14
45,D,M1->M2,22,22,198,19,154,0,0,2
46,C,M2->M3,25,0,0,15,300,10,50,13
47,A,M1->M2->M3,20,58,200,11,180,21,140,12
48,B,M1->M3,46,24,506,0,0,27,276,12
49,D,M1->M2,14,32,70,30,196,0,0,2
50,D,M1->M2,37,58,222,27,296,0,0,11
