OrderID,PartType,OperationSequence,Quantity,M1_Ruest,M1_Proc,M2_Ruest,M2_Proc,M3_Ruest,M3_Proc,Deadline_days
1,A,M1->M2->M3,27,47,270,41,270,10,189,5
2,A,M1->M2->M3,7,44,56,14,91,12,49,10
3,D,M1->M2,28,47,308,23,392,0,0,9
4,A,M1->M2->M3,32,19,128,10,256,10,64,10
5,C,M2->M3,26,0,0,34,338,15,156,14
6,E,M3,17,0,0,0,0,14,51,14
7,C,M2->M3,6,0,0,20,42,21,18,6
8,D,M1->M2,8,39,40,19,64,0,0,5
9,C,M2->M3,22,0,0,17,308,30,154,2
10,B,M1->M3,28,46,84,0,0,27,168,11
11,E,M3,22,0,0,0,0,16,66,3
12,B,M1->M3,12,51,36,0,0,10,72,14
13,C,M2->M3,13,0,0,14,91,24,52,5
14,C,M2->M3,8,0,0,29,120,24,16,6
15,E,M3,28,0,0,0,0,22,56,10
16,C,M2->M3,47,0,0,28,282,12,141,8
17,B,M1->M3,29,29,87,0,0,23,203,6
18,D,M1->M2,10,54,100,17,150,0,0,13
19,D,M1->M2,5,44,40,18,65,0,0,7
20,A,M1->M2->M3,33,17,363,18,396,6,264,2
21,C,M2->M3,13,0,0,18,156,19,26,8
22,D,M1->M2,33,15,132,10,330,0,0,4
23,A,M1->M2->M3,37,45,222,13,444,21,296,4
24,C,M2->M3,18,0,0,20,198,10,144,12
25,C,M2->M3,17,0,0,42,238,20,34,12
26,B,M1->M3,20,27,120,0,0,22,80,11
27,C,M2->M3,24,0,0,36,336,20,48,5
28,B,M1->M3,17,29,85,0,0,6,119,13
29,B,M1->M3,14,46,98,0,0,27,98,2
30,C,M2->M3,24,0,0,36,288,23,192,3
31,E,M3,17,0,0,0,0,21,136,8
32,C,M2->M3,6,0,0,27,48,25,24,4
33,E,M3,33,0,0,0,0,28,231,12
34,C,M2->M3,16,0,0,16,240,8,96,12
35,C,M2->M3,27,0,0,31,297,28,189,7
36,A,M1->M2->M3,33,42,165,11,198,8,99,6
37,A,M1->M2->M3,12,27,120,34,180,23,84,4
38,A,M1->M2->M3,13,16,143,29,91,9,65,11
39,A,M1->M2->M3,44,20,484,26,396,8,264,14
40,E,M3,19,0,0,0,0,12,57,4
41,D,M1->M2,35,40,175,40,385,0,0,9
42,A,M1->M2->M3,6,25,36,17,36,24,36,2
43,C,M2->M3,16,0,0,12,192,29,96,6
44,A,M1->M2->M3,43,59,516,28,645,15,258,7
45,A,M1->M2->M3,39,43,390,10,429,27,234,7
46,D,M1->M2,16,42,176,27,176,0,0,11
47,A,M1->M2->M3,14,58,84,13,84,9,42,8
48,C,M2->M3,25,0,0,44,150,12,125,5
49,B,M1->M3,21,45,231,0,0,6,147,13
50,A,M1->M2->M3,44,21,264,33,440,18,132,9
