OrderID,PartType,OperationSequence,Quantity,M1_Ruest,M1_Proc,M2_Ruest,M2_Proc,M3_Ruest,M3_Proc,Deadline_days
1,A,M1->M2->M3,35,41,245,41,245,12,175,11
2,A,M1->M2->M3,9,42,27,13,135,24,36,7
3,D,M1->M2,30,30,150,15,210,0,0,7
4,E,M3,12,0,0,0,0,14,24,4
5,D,M1->M2,19,56,209,31,95,0,0,14
6,B,M1->M3,30,24,120,0,0,24,120,13
7,C,M2->M3,46,0,0,22,506,22,184,5
8,C,M2->M3,34,0,0,24,408,12,68,4
9,A,M1->M2->M3,37,45,185,23,444,15,111,13
10,A,M1->M2->M3,27,38,162,17,270,15,81,8
11,B,M1->M3,33,41,297,0,0,11,264,10
12,B,M1->M3,41,27,205,0,0,22,287,11
13,D,M1->M2,28,47,168,19,252,0,0,3
14,E,M3,48,0,0,0,0,8,144,7
15,A,M1->M2->M3,28,52,84,43,308,29,140,2
16,C,M2->M3,50,0,0,41,650,18,250,4
17,E,M3,50,0,0,0,0,21,250,8
18,E,M3,44,0,0,0,0,14,264,9
19,D,M1->M2,32,44,192,42,160,0,0,8
20,C,M2->M3,10,0,0,26,130,9,20,7
21,E,M3,47,0,0,0,0,6,329,2
22,E,M3,42,0,0,0,0,5,336,4
23,E,M3,23,0,0,0,0,22,184,5
24,D,M1->M2,26,35,234,44,286,0,0,3
25,D,M1->M2,32,60,192,29,320,0,0,2
26,D,M1->M2,30,45,120,39,210,0,0,4
27,E,M3,32,0,0,0,0,15,256,14
28,A,M1->M2->M3,38,18,456,12,418,21,266,7
29,D,M1->M2,9,59,63,19,90,0,0,13
30,C,M2->M3,25,0,0,14,200,9,175,6
31,D,M1->M2,23,34,184,10,161,0,0,10
32,C,M2->M3,46,0,0,41,644,24,230,11
33,D,M1->M2,44,54,220,10,484,0,0,13
34,C,M2->M3,15,0,0,16,225,11,120,7
35,A,M1->M2->M3,43,32,387,35,387,13,258,11
36,D,M1->M2,5,38,30,17,70,0,0,6
37,B,M1->M3,45,18,405,0,0,26,180,14
38,D,M1->M2,18,45,54,43,216,0,0,5
39,B,M1->M3,45,21,180,0,0,27,135,3
40,A,M1->M2->M3,28,22,140,33,336,29,168,6
41,B,M1->M3,50,21,450,0,0,12,200,2
42,D,M1->M2,34,29,204,29,442,0,0,5
43,C,M2->M3,35,0,0,34,210,5,210,9
44,D,M1->M2,23,23,207,21,345,0,0,10
45,C,M2->M3,5,0,0,30,75,18,40,12
46,B,M1->M3,41,25,369,0,0,21,164,11
47,E,M3,10,0,0,0,0,17,80,6
48,A,M1->M2->M3,49,56,147,38,343,16,343,2
49,E,M3,28,0,0,0,0,17,140,2
50,D,M1->M2,36,20,360,35,288,0,0,12
