OrderID,PartType,OperationSequence,Quantity,M1_Ruest,M1_Proc,M2_Ruest,M2_Proc,M3_Ruest,M3_Proc,Deadline_days
1,E,M3,37,0,0,0,0,23,148,13
2,D,M1->M2,13,50,65,22,117,0,0,3
3,B,M1->M3,24,41,240,0,0,20,144,11
4,A,M1->M2->M3,46,54,230,17,460,17,322,4
5,D,M1->M2,9,23,99,40,108,0,0,8
6,D,M1->M2,25,49,150,18,175,0,0,9
7,B,M1->M3,46,36,460,0,0,6,368,8
8,D,M1->M2,41,53,246,40,287,0,0,14
9,E,M3,41,0,0,0,0,19,164,6
10,E,M3,20,0,0,0,0,28,140,11
11,B,M1->M3,19,49,152,0,0,17,76,5
12,E,M3,20,0,0,0,0,7,40,3
13,B,M1->M3,22,16,176,0,0,20,44,10
14,C,M2->M3,21,0,0,19,315,15,105,5
15,A,M1->M2->M3,44,37,396,32,352,25,308,8
16,D,M1->M2,49,15,588,37,637,0,0,2
17,E,M3,46,0,0,0,0,7,276,2
18,A,M1->M2->M3,13,30,91,17,182,12,65,9
19,C,M2->M3,26,0,0,11,286,9,78,7
20,E,M3,43,0,0,0,0,7,86,10
21,C,M2->M3,20,0,0,16,300,12,40,13
22,D,M1->M2,11,48,55,23,121,0,0,11
23,A,M1->M2->M3,23,44,92,38,207,16,115,6
24,C,M2->M3,50,0,0,23,250,10,250,2
25,C,M2->M3,38,0,0,32,532,8,76,10
26,C,M2->M3,50,0,0,32,400,14,400,12
27,D,M1->M2,28,18,224,35,252,0,0,2
28,E,M3,47,0,0,0,0,26,376,10
29,A,M1->M2->M3,32,15,160,45,320,18,224,12
30,D,M1->M2,14,38,154,43,98,0,0,6
31,E,M3,34,0,0,0,0,23,238,5
32,C,M2->M3,44,0,0,14,396,23,132,13
33,B,M1->M3,23,16,230,0,0,30,46,10
34,B,M1->M3,30,37,150,0,0,11,240,4
35,A,M1->M2->M3,42,36,252,37,588,21,336,5
36,C,M2->M3,6,0,0,28,30,24,24,10
37,E,M3,46,0,0,0,0,20,322,3
38,D,M1->M2,7,25,49,20,84,0,0,3
39,D,M1->M2,12,15,72,26,156,0,0,13
40,E,M3,50,0,0,0,0,7,300,10
41,E,M3,31,0,0,0,0,15,186,3
42,C,M2->M3,10,0,0,16,60,8,80,4
43,C,M2->M3,12,0,0,16,108,13,72,2
44,C,M2->M3,9,0,0,34,90,28,54,6
45,D,M1->M2,17,56,68,14,153,0,0,2
46,B,M1->M3,21,35,189,0,0,25,42,14
47,D,M1->M2,18,17,90,22,90,0,0,11
48,D,M1->M2,42,36,126,15,462,0,0,7
49,B,M1->M3,24,42,216,0,0,17,120,3
50,A,M1->M2->M3,47,25,282,20,470,17,376,12
