OrderID,PartType,OperationSequence,Quantity,M1_Ruest,M1_Proc,M2_Ruest,M2_Proc,M3_Ruest,M3_Proc,Deadline_days
1,C,M2->M3,41,0,0,19,246,22,164,5
2,E,M3,10,0,0,0,0,13,60,12
3,A,M1->M2->M3,11,25,121,31,165,6,33,13
4,D,M1->M2,47,56,517,44,235,0,0,6
5,A,M1->M2->M3,46,60,368,18,230,24,276,14
6,C,M2->M3,30,0,0,34,450,16,150,8
7,E,M3,27,0,0,0,0,26,108,7
8,E,M3,25,0,0,0,0,22,175,12
9,E,M3,42,0,0,0,0,26,168,8
10,E,M3,20,0,0,0,0,27,140,12
11,B,M1->M3,21,15,210,0,0,29,84,8
12,B,M1->M3,15,30,60,0,0,30,105,8
13,D,M1->M2,49,43,343,37,637,0,0,6
14,B,M1->M3,40,17,480,0,0,30,120,2
15,A,M1->M2->M3,47,54,235,10,705,13,188,4
16,E,M3,11,0,0,0,0,26,77,7
17,B,M1->M3,40,16,240,0,0,18,80,2
18,B,M1->M3,7,23,84,0,0,25,21,5
19,E,M3,34,0,0,0,0,30,102,9
20,D,M1->M2,47,53,141,40,329,0,0,12
21,B,M1->M3,38,60,228,0,0,18,228,6
22,A,M1->M2->M3,26,38,104,42,286,28,104,4
23,C,M2->M3,11,0,0,21,110,25,22,8
24,E,M3,15,0,0,0,0,6,75,13
25,C,M2->M3,21,0,0,30,210,11,42,9
26,E,M3,11,0,0,0,0,25,33,4
27,E,M3,22,0,0,0,0,10,110,8
28,A,M1->M2->M3,42,27,126,17,630,18,168,7
29,E,M3,5,0,0,0,0,19,20,14
30,A,M1->M2->M3,36,39,252,44,468,22,216,13
31,E,M3,7,0,0,0,0,27,49,3
32,A,M1->M2->M3,30,33,120,27,240,18,120,13
33,E,M3,34,0,0,0,0,13,170,14
34,A,M1->M2->M3,29,52,348,15,348,12,58,9
35,A,M1->M2->M3,34,48,340,20,476,7,102,14
36,B,M1->M3,10,36,80,0,0,30,50,7
37,B,M1->M3,40,45,160,0,0,11,80,8
38,D,M1->M2,42,16,294,34,546,0,0,8
39,E,M3,43,0,0,0,0,5,301,13
40,B,M1->M3,39,26,468,0,0,12,234,9
41,D,M1->M2,38,15,304,32,532,0,0,5
42,C,M2->M3,15,0,0,36,180,6,105,6
43,A,M1->M2->M3,8,22,24,34,72,12,24,7
44,C,M2->M3,25,0,0,35,275,7,100,7
45,C,M2->M3,33,0,0,25,495,19,165,9
46,B,M1->M3,27,54,81,0,0,29,108,12
47,D,M1->M2,7,59,42,13,98,0,0,3
48,A,M1->M2->M3,46,18,184,26,230,29,138,8
49,B,M1->M3,20,58,80,0,0,15,80,2
50,C,M2->M3,19,0,0,24,114,18,38,14
