OrderID,PartType,OperationSequence,Quantity,M1_Ruest,M1_Proc,M2_Ruest,M2_Proc,M3_Ruest,M3_Proc,Deadline_days
1,A,M1->M2->M3,5,54,30,12,45,29,25,11
2,B,M1->M3,41,49,410,0,0,23,287,13
3,C,M2->M3,19,0,0,29,152,24,76,4
4,B,M1->M3,34,49,374,0,0,26,204,9
5,E,M3,26,0,0,0,0,6,156,4
6,E,M3,36,0,0,0,0,8,216,8
7,A,M1->M2->M3,26,56,208,16,390,15,104,12
8,E,M3,34,0,0,0,0,8,102,6
9,C,M2->M3,44,0,0,24,220,11,308,11
10,B,M1->M3,8,24,96,0,0,11,24,2
11,A,M1->M2->M3,42,43,210,32,210,24,168,7
12,A,M1->M2->M3,31,46,279,34,155,6,62,8
13,E,M3,23,0,0,0,0,10,69,9
14,C,M2->M3,25,0,0,39,200,8,75,5
15,C,M2->M3,35,0,0,33,210,20,105,6
16,B,M1->M3,22,42,198,0,0,21,66,8
17,E,M3,18,0,0,0,0,6,108,2
18,E,M3,50,0,0,0,0,15,300,14
19,C,M2->M3,46,0,0,29,460,15,138,4
20,E,M3,41,0,0,0,0,13,328,4
21,A,M1->M2->M3,14,59,42,35,70,13,84,9
22,C,M2->M3,38,0,0,41,456,13,114,14
23,D,M1->M2,13,56,78,16,91,0,0,13
24,C,M2->M3,9,0,0,30,81,10,72,9
25,C,M2->M3,48,0,0,19,480,27,336,7
26,C,M2->M3,25,0,0,40,250,21,175,5
27,B,M1->M3,8,47,80,0,0,5,16,14
28,E,M3,21,0,0,0,0,23,63,9
29,A,M1->M2->M3,25,56,225,17,175,18,150,9
30,C,M2->M3,17,0,0,45,136,11,34,5
31,C,M2->M3,34,0,0,42,374,16,68,10
32,D,M1->M2,49,18,539,33,637,0,0,14
33,A,M1->M2->M3,25,16,275,43,250,6,150,10
34,A,M1->M2->M3,18,18,108,13,270,20,36,8
35,E,M3,24,0,0,0,0,27,120,14
36,D,M1->M2,7,48,28,25,42,0,0,7
37,D,M1->M2,31,47,93,14,434,0,0,4
38,E,M3,22,0,0,0,0,19,66,13
39,E,M3,36,0,0,0,0,21,108,7
40,D,M1->M2,37,44,111,21,222,0,0,4
41,D,M1->M2,5,52,45,39,75,0,0,11
42,C,M2->M3,21,0,0,29,168,6,63,9
43,C,M2->M3,33,0,0,39,297,27,231,7
44,C,M2->M3,39,0,0,18,507,11,234,11
45,E,M3,37,0,0,0,0,26,74,6
46,A,M1->M2->M3,16,43,192,18,224,9,128,6
47,A,M1->M2->M3,32,21,288,13,416,29,64,4
48,B,M1->M3,25,34,125,0,0,30,175,9
49,E,M3,37,0,0,0,0,24,148,7
50,C,M2->M3,50,0,0,14,300,9,350,14
