OrderID,PartType,OperationSequence,Quantity,M1_Ruest,M1_Proc,M2_Ruest,M2_Proc,M3_Ruest,M3_Proc,Deadline_days
1,E,M3,6,0,0,0,0,8,24,6
2,C,M2->M3,41,0,0,25,410,10,246,7
3,A,M1->M2->M3,43,40,258,14,559,27,129,2
4,B,M1->M3,30,56,270,0,0,6,90,4
5,A,M1->M2->M3,48,49,144,19,480,23,384,12
6,C,M2->M3,24,0,0,34,240,21,144,12
7,B,M1->M3,43,35,387,0,0,16,301,10
8,C,M2->M3,33,0,0,14,264,9,165,8
9,D,M1->M2,22,55,66,44,242,0,0,12
10,A,M1->M2->M3,35,38,105,29,385,23,210,12
11,C,M2->M3,43,0,0,43,602,11,258,13
12,C,M2->M3,47,0,0,13,423,12,376,7
13,D,M1->M2,34,55,272,15,340,0,0,4
14,A,M1->M2->M3,30,52,90,20,270,8,180,12
15,D,M1->M2,16,39,80,30,224,0,0,14
16,D,M1->M2,7,27,77,34,98,0,0,8
17,D,M1->M2,17,58,136,34,153,0,0,12
18,A,M1->M2->M3,36,16,432,43,396,14,252,7
19,B,M1->M3,24,40,144,0,0,30,48,5
20,C,M2->M3,14,0,0,24,112,23,112,6
21,A,M1->M2->M3,19,54,190,28,285,29,133,5
22,A,M1->M2->M3,31,35,124,26,310,8,155,10
23,D,M1->M2,41,26,246,15,328,0,0,2
24,C,M2->M3,10,0,0,21,100,5,70,5
25,A,M1->M2->M3,44,26,132,15,396,20,88,8
26,B,M1->M3,19,45,209,0,0,8,114,11
27,D,M1->M2,11,15,132,43,77,0,0,4
28,E,M3,44,0,0,0,0,5,132,7
29,C,M2->M3,42,0,0,23,420,23,294,14
30,D,M1->M2,15,50,105,20,150,0,0,2
31,C,M2->M3,35,0,0,34,280,12,175,4
32,C,M2->M3,37,0,0,43,407,5,222,10
33,A,M1->M2->M3,23,30,184,33,322,11,69,12
34,A,M1->M2->M3,27,46,108,37,270,28,54,13
35,A,M1->M2->M3,44,40,308,45,660,15,220,4
36,A,M1->M2->M3,9,38,27,26,63,30,27,4
37,D,M1->M2,24,49,288,44,264,0,0,13
38,A,M1->M2->M3,31,28,279,12,310,12,155,12
39,D,M1->M2,48,36,336,38,384,0,0,9
40,D,M1->M2,31,28,124,39,434,0,0,7
41,A,M1->M2->M3,20,28,80,32,300,30,100,13
42,E,M3,39,0,0,0,0,24,117,14
43,E,M3,48,0,0,0,0,19,96,3
44,D,M1->M2,39,35,273,24,234,0,0,3
45,E,M3,32,0,0,0,0,28,128,2
46,E,M3,21,0,0,0,0,22,147,6
47,D,M1->M2,37,24,185,11,407,0,0,13
48,C,M2->M3,22,0,0,45,330,10,154,5
49,A,M1->M2->M3,48,39,336,45,528,10,336,9
50,B,M1->M3,31,32,186,0,0,12,93,8
