OrderID,PartType,OperationSequence,Quantity,M1_Ruest,M1_Proc,M2_Ruest,M2_Proc,M3_Ruest,M3_Proc,Deadline_days
1,B,M1->M3,16,29,64,0,0,20,112,10
2,E,M3,29,0,0,0,0,29,145,3
3,B,M1->M3,30,18,150,0,0,14,60,6
4,E,M3,31,0,0,0,0,24,186,12
5,E,M3,12,0,0,0,0,10,84,8
6,D,M1->M2,17,47,102,35,136,0,0,9
7,B,M1->M3,19,49,95,0,0,26,152,8
8,D,M1->M2,50,44,200,37,350,0,0,4
9,A,M1->M2->M3,29,51,116,13,348,22,145,12
10,A,M1->M2->M3,28,50,112,35,196,10,168,10
11,E,M3,38,0,0,0,0,29,304,5
12,B,M1->M3,31,29,279,0,0,21,248,14
13,E,M3,21,0,0,0,0,13,105,11
14,D,M1->M2,46,18,368,44,506,0,0,5
15,C,M2->M3,49,0,0,14,245,11,98,12
16,E,M3,28,0,0,0,0,7,84,12
17,E,M3,14,0,0,0,0,7,112,2
18,E,M3,19,0,0,0,0,7,38,6
19,A,M1->M2->M3,32,36,128,13,320,26,192,14
20,B,M1->M3,16,51,192,0,0,24,128,3
21,A,M1->M2->M3,5,40,55,24,75,16,40,14
22,A,M1->M2->M3,18,19,162,31,126,20,72,7
23,B,M1->M3,23,44,276,0,0,26,46,14
24,B,M1->M3,22,22,110,0,0,11,154,8
25,D,M1->M2,37,33,148,36,185,0,0,8
26,A,M1->M2->M3,45,55,360,29,270,18,90,6
27,C,M2->M3,26,0,0,34,182,12,78,8
28,B,M1->M3,13,43,156,0,0,16,91,9
29,B,M1->M3,50,60,450,0,0,11,100,7
30,E,M3,12,0,0,0,0,27,84,7
31,C,M2->M3,27,0,0,36,270,13,108,11
32,D,M1->M2,30,28,180,42,150,0,0,5
33,D,M1->M2,39,55,351,19,507,0,0,6
34,E,M3,34,0,0,0,0,17,204,3
35,D,M1->M2,34,38,136,16,510,0,0,10
36,D,M1->M2,46,28,460,28,322,0,0,6
37,D,M1->M2,12,17,132,24,72,0,0,14
38,D,M1->M2,47,23,235,45,470,0,0,14
39,E,M3,27,0,0,0,0,6,54,8
40,B,M1->M3,46,44,230,0,0,6,230,10
41,D,M1->M2,34,51,170,29,272,0,0,11
42,B,M1->M3,13,18,39,0,0,14,26,7
43,D,M1->M2,32,25,160,18,288,0,0,8
44,E,M3,30,0,0,0,0,28,180,2
45,B,M1->M3,33,50,99,0,0,27,66,12
46,D,M1->M2,42,43,294,21,252,0,0,10
47,C,M2->M3,12,0,0,29,84,5,84,6
48,C,M2->M3,18,0,0,41,234,21,72,9
49,B,M1->M3,38,19,228,0,0,6,228,4
50,E,M3,34,0,0,0,0,13,170,3
