OrderID,PartType,OperationSequence,Quantity,M1_Ruest,M1_Proc,M2_Ruest,M2_Proc,M3_Ruest,M3_Proc,Deadline_days
1,D,M1->M2,26,59,260,38,208,0,0,9
2,C,M2->M3,33,0,0,25,429,18,132,14
3,C,M2->M3,38,0,0,25,532,30,152,9
4,C,M2->M3,41,0,0,35,615,16,246,10
5,C,M2->M3,46,0,0,17,552,13,322,14
6,C,M2->M3,20,0,0,30,280,19,160,7
7,D,M1->M2,44,32,176,18,616,0,0,6
8,E,M3,31,0,0,0,0,12,62,8
9,D,M1->M2,7,54,28,13,56,0,0,7
10,E,M3,14,0,0,0,0,19,98,3
11,A,M1->M2->M3,47,28,141,32,329,17,235,7
12,A,M1->M2->M3,5,33,35,26,70,23,35,14
13,E,M3,19,0,0,0,0,24,114,4
14,C,M2->M3,16,0,0,18,240,23,64,12
15,D,M1->M2,36,20,432,13,504,0,0,5
16,A,M1->M2->M3,28,38,84,27,196,13,112,11
17,B,M1->M3,41,54,451,0,0,20,287,5
18,A,M1->M2->M3,6,45,24,42,66,27,24,11
19,E,M3,12,0,0,0,0,6,48,4
20,D,M1->M2,12,33,144,26,96,0,0,2
21,E,M3,48,0,0,0,0,22,384,9
22,D,M1->M2,45,33,405,32,315,0,0,13
23,E,M3,17,0,0,0,0,7,51,12
24,C,M2->M3,10,0,0,24,120,16,80,11
25,A,M1->M2->M3,34,43,272,41,306,26,68,12
26,A,M1->M2->M3,36,33,432,42,540,23,252,2
27,A,M1->M2->M3,26,55,286,40,208,24,104,9
28,A,M1->M2->M3,27,26,270,40,297,29,81,7
29,D,M1->M2,32,15,224,20,256,0,0,2
30,D,M1->M2,43,30,258,39,258,0,0,4
31,B,M1->M3,42,52,420,0,0,30,84,10
32,B,M1->M3,14,47,56,0,0,17,28,11
33,A,M1->M2->M3,12,40,48,20,72,29,36,3
34,C,M2->M3,24,0,0,13,240,25,120,4
35,B,M1->M3,45,38,135,0,0,13,90,8
36,E,M3,21,0,0,0,0,26,42,9
37,E,M3,7,0,0,0,0,24,14,4
38,B,M1->M3,28,43,280,0,0,11,112,13
39,A,M1->M2->M3,43,31,215,19,430,11,215,10
40,D,M1->M2,48,33,384,13,288,0,0,13
41,D,M1->M2,36,47,324,36,468,0,0,13
42,C,M2->M3,16,0,0,31,160,6,80,14
43,E,M3,24,0,0,0,0,27,168,5
44,B,M1->M3,50,17,500,0,0,28,200,12
45,A,M1->M2->M3,17,57,153,24,136,18,34,12
46,A,M1->M2->M3,47,17,564,33,517,5,376,8
47,E,M3,11,0,0,0,0,13,77,10
48,B,M1->M3,13,23,65,0,0,6,65,9
49,E,M3,19,0,0,0,0,20,133,3
50,E,M3,20,0,0,0,0,24,80,13
