OrderID,PartType,OperationSequence,Quantity,M1_Ruest,M1_Proc,M2_Ruest,M2_Proc,M3_Ruest,M3_Proc,Deadline_days
1,E,M3,21,0,0,0,0,27,42,6
2,E,M3,46,0,0,0,0,12,138,2
3,B,M1->M3,27,50,270,0,0,21,81,7
4,B,M1->M3,50,42,500,0,0,28,150,13
5,E,M3,9,0,0,0,0,8,27,7
6,B,M1->M3,16,20,112,0,0,16,64,6
7,A,M1->M2->M3,12,17,108,23,84,20,24,7
8,C,M2->M3,29,0,0,43,377,24,145,5
9,C,M2->M3,26,0,0,44,364,6,156,14
10,B,M1->M3,47,16,517,0,0,30,329,13
11,C,M2->M3,47,0,0,16,235,29,235,3
12,C,M2->M3,32,0,0,10,384,29,192,4
13,B,M1->M3,33,39,330,0,0,10,66,3
14,D,M1->M2,10,49,100,16,60,0,0,9
15,C,M2->M3,41,0,0,21,205,9,164,11
16,A,M1->M2->M3,33,26,363,38,297,5,132,7
17,E,M3,14,0,0,0,0,5,112,14
18,A,M1->M2->M3,6,51,36,27,84,10,18,7
19,A,M1->M2->M3,21,19,231,32,105,15,168,10
20,C,M2->M3,17,0,0,40,170,5,51,14
21,C,M2->M3,39,0,0,14,312,23,195,3
22,C,M2->M3,13,0,0,43,169,27,104,14
23,C,M2->M3,43,0,0,26,516,28,172,10
24,E,M3,31,0,0,0,0,5,217,14
25,C,M2->M3,21,0,0,33,315,13,84,7
26,D,M1->M2,13,49,104,24,65,0,0,5
27,C,M2->M3,13,0,0,24,195,6,39,5
28,E,M3,13,0,0,0,0,28,39,7
29,A,M1->M2->M3,10,26,110,17,110,19,40,12
30,D,M1->M2,29,24,87,38,377,0,0,14
31,A,M1->M2->M3,8,34,48,43,80,20,56,2
32,C,M2->M3,10,0,0,40,90,11,80,9
33,C,M2->M3,26,0,0,19,156,17,104,10
34,C,M2->M3,32,0,0,45,384,12,96,2
35,D,M1->M2,20,55,160,39,200,0,0,10
36,C,M2->M3,13,0,0,14,182,11,104,3
37,B,M1->M3,46,16,230,0,0,10,92,4
38,C,M2->M3,44,0,0,18,352,14,132,9
39,C,M2->M3,30,0,0,35,390,21,180,2
40,C,M2->M3,36,0,0,42,180,30,180,11
41,C,M2->M3,10,0,0,23,110,24,20,8
42,B,M1->M3,49,34,294,0,0,18,196,9
43,E,M3,17,0,0,0,0,28,119,10
44,A,M1->M2->M3,36,43,432,12,468,26,288,6
45,E,M3,28,0,0,0,0,16,196,13
46,A,M1->M2->M3,37,18,296,13,555,24,111,9
47,A,M1->M2->M3,7,43,42,39,42,12,35,9
48,B,M1->M3,30,32,270,0,0,13,60,3
49,C,M2->M3,26,0,0,13,260,30,130,14
50,C,M2->M3,16,0,0,16,208,19,48,12
