OrderID,PartType,OperationSequence,Quantity,M1_Ruest,M1_Proc,M2_Ruest,M2_Proc,M3_Ruest,M3_Proc,Deadline_days
1,C,M2->M3,44,0,0,39,440,20,132,13
2,B,M1->M3,43,34,172,0,0,28,215,3
3,B,M1->M3,5,22,15,0,0,7,35,11
4,B,M1->M3,13,37,52,0,0,25,78,3
5,B,M1->M3,26,41,182,0,0,8,78,9
6,D,M1->M2,37,26,333,37,185,0,0,10
7,A,M1->M2->M3,12,36,96,10,120,15,60,11
8,C,M2->M3,36,0,0,39,252,26,216,6
9,B,M1->M3,22,20,264,0,0,11,176,5
10,B,M1->M3,47,51,564,0,0,12,188,2
11,E,M3,41,0,0,0,0,14,205,8
12,B,M1->M3,39,49,390,0,0,17,312,11
13,D,M1->M2,46,43,322,17,598,0,0,2
14,B,M1->M3,36,30,360,0,0,13,144,2
15,D,M1->M2,11,26,132,21,110,0,0,9
16,C,M2->M3,11,0,0,37,121,25,22,12
17,B,M1->M3,25,49,75,0,0,29,150,8
18,A,M1->M2->M3,20,31,140,32,260,27,40,9
19,A,M1->M2->M3,10,38,100,34,80,25,70,7
20,A,M1->M2->M3,31,57,186,34,279,9,248,4
21,A,M1->M2->M3,10,58,30,28,60,17,60,3
22,C,M2->M3,16,0,0,11,224,27,48,7
23,E,M3,13,0,0,0,0,20,26,13
24,D,M1->M2,46,16,414,38,368,0,0,10
25,D,M1->M2,14,30,140,26,210,0,0,11
26,E,M3,11,0,0,0,0,30,22,6
27,D,M1->M2,33,20,132,27,198,0,0,14
28,A,M1->M2->M3,39,21,195,23,351,15,273,11
29,E,M3,14,0,0,0,0,5,98,5
30,B,M1->M3,38,18,114,0,0,12,228,6
31,E,M3,11,0,0,0,0,18,22,12
32,E,M3,9,0,0,0,0,25,45,6
33,D,M1->M2,24,54,216,10,120,0,0,8
34,E,M3,41,0,0,0,0,12,205,12
35,A,M1->M2->M3,45,45,360,34,630,24,270,9
36,D,M1->M2,44,50,308,17,572,0,0,4
37,A,M1->M2->M3,44,21,176,39,616,23,352,3
38,B,M1->M3,37,18,370,0,0,13,185,12
39,D,M1->M2,34,41,374,26,510,0,0,14
40,B,M1->M3,50,56,450,0,0,11,150,3
41,C,M2->M3,18,0,0,29,252,20,144,7
42,C,M2->M3,46,0,0,17,368,14,368,10
43,B,M1->M3,7,53,21,0,0,17,28,2
44,B,M1->M3,26,40,260,0,0,18,182,4
45,C,M2->M3,14,0,0,14,168,29,84,9
46,C,M2->M3,8,0,0,34,104,14,56,14
47,C,M2->M3,15,0,0,13,135,16,120,13
48,C,M2->M3,29,0,0,26,319,15,232,9
49,E,M3,34,0,0,0,0,12,102,11
50,B,M1->M3,17,35,187,0,0,22,136,10
