OrderID,PartType,OperationSequence,Quantity,M1_Ruest,M1_Proc,M2_Ruest,M2_Proc,M3_Ruest,M3_Proc,Deadline_days
1,D,M1->M2,5,50,15,41,45,0,0,9
2,C,M2->M3,36,0,0,21,540,24,108,11
3,E,M3,34,0,0,0,0,12,170,7
4,A,M1->M2->M3,18,29,126,20,270,5,126,7
5,C,M2->M3,47,0,0,33,235,7,235,14
6,D,M1->M2,7,57,56,21,84,0,0,8
7,B,M1->M3,33,50,198,0,0,28,264,4
8,B,M1->M3,13,48,104,0,0,25,39,12
9,A,M1->M2->M3,45,39,135,43,585,13,225,2
10,D,M1->M2,26,31,286,43,286,0,0,4
11,B,M1->M3,26,25,234,0,0,9,130,7
12,A,M1->M2->M3,8,16,72,18,56,29,56,7
13,B,M1->M3,7,54,77,0,0,28,21,4
14,C,M2->M3,14,0,0,25,210,15,42,7
15,D,M1->M2,32,47,256,12,352,0,0,3
16,A,M1->M2->M3,24,40,192,12,216,5,120,10
17,B,M1->M3,19,56,190,0,0,21,38,3
18,E,M3,41,0,0,0,0,15,287,13
19,B,M1->M3,15,28,120,0,0,14,60,12
20,B,M1->M3,20,51,120,0,0,22,100,13
21,B,M1->M3,9,31,36,0,0,8,36,5
22,B,M1->M3,21,15,126,0,0,11,84,12
23,D,M1->M2,22,44,110,34,198,0,0,3
24,C,M2->M3,35,0,0,17,175,30,140,2
25,E,M3,6,0,0,0,0,15,18,2
26,C,M2->M3,35,0,0,44,315,27,140,13
27,D,M1->M2,27,60,162,26,135,0,0,5
28,D,M1->M2,21,33,189,36,315,0,0,3
29,D,M1->M2,45,52,180,17,450,0,0,14
30,E,M3,12,0,0,0,0,21,24,5
31,C,M2->M3,29,0,0,11,406,12,58,12
32,D,M1->M2,49,60,343,43,686,0,0,3
33,B,M1->M3,8,42,80,0,0,28,16,4
34,B,M1->M3,15,32,165,0,0,12,105,12
35,C,M2->M3,12,0,0,34,72,10,36,5
36,E,M3,46,0,0,0,0,25,368,12
37,B,M1->M3,9,39,45,0,0,13,45,12
38,D,M1->M2,8,38,96,21,88,0,0,3
39,A,M1->M2->M3,23,58,184,16,253,19,138,9
40,E,M3,28,0,0,0,0,23,56,3
41,E,M3,14,0,0,0,0,26,56,5
42,D,M1->M2,29,54,116,41,203,0,0,10
43,A,M1->M2->M3,30,45,270,11,210,7,240,6
44,B,M1->M3,15,46,150,0,0,5,45,4
45,A,M1->M2->M3,44,17,440,20,660,20,132,5
46,D,M1->M2,25,26,150,14,175,0,0,2
47,A,M1->M2->M3,10,58,60,39,150,6,50,2
48,B,M1->M3,6,23,54,0,0,18,12,7
49,B,M1->M3,27,30,324,0,0,24,189,8
50,D,M1->M2,8,21,24,42,56,0,0,11
