OrderID,PartType,OperationSequence,Quantity,M1_Ruest,M1_Proc,M2_Ruest,M2_Proc,M3_Ruest,M3_Proc,Deadline_days
1,B,M1->M3,9,27,45,0,0,16,45,4
2,D,M1->M2,42,23,294,10,252,0,0,3
3,D,M1->M2,16,42,112,12,240,0,0,2
4,B,M1->M3,22,41,176,0,0,24,44,6
5,D,M1->M2,12,48,108,37,144,0,0,5
6,B,M1->M3,6,59,72,0,0,15,24,3
7,A,M1->M2->M3,22,48,88,45,220,17,154,4
8,C,M2->M3,28,0,0,12,336,10,56,14
9,E,M3,18,0,0,0,0,29,36,3
10,E,M3,12,0,0,0,0,12,72,13
11,D,M1->M2,32,44,96,33,224,0,0,12
12,A,M1->M2->M3,25,15,225,33,125,5,100,3
13,B,M1->M3,23,34,276,0,0,10,184,13
14,A,M1->M2->M3,44,57,132,33,572,13,308,13
15,B,M1->M3,32,34,96,0,0,5,96,6
16,C,M2->M3,50,0,0,36,450,15,400,9
17,E,M3,25,0,0,0,0,8,175,13
18,B,M1->M3,26,18,208,0,0,5,104,6
19,C,M2->M3,15,0,0,38,195,20,75,8
20,B,M1->M3,36,15,108,0,0,17,288,4
21,E,M3,10,0,0,0,0,15,80,11
22,B,M1->M3,36,24,108,0,0,5,252,12
23,A,M1->M2->M3,13,57,78,31,182,22,39,3
24,B,M1->M3,5,52,15,0,0,15,10,10
25,D,M1->M2,9,47,45,20,126,0,0,14
26,C,M2->M3,49,0,0,24,637,19,196,9
27,C,M2->M3,11,0,0,39,55,17,33,11
28,C,M2->M3,37,0,0,18,518,6,259,4
29,A,M1->M2->M3,17,39,68,43,170,6,68,4
30,D,M1->M2,28,30,140,31,168,0,0,14
31,D,M1->M2,11,17,99,28,66,0,0,11
32,C,M2->M3,36,0,0,16,504,8,252,5
33,C,M2->M3,6,0,0,26,30,20,12,2
34,D,M1->M2,33,54,165,24,396,0,0,4
35,B,M1->M3,13,31,65,0,0,19,26,8
36,A,M1->M2->M3,22,59,110,22,154,22,154,14
37,C,M2->M3,31,0,0,17,248,9,186,4
38,C,M2->M3,24,0,0,18,264,28,168,8
39,E,M3,24,0,0,0,0,17,144,2
40,E,M3,48,0,0,0,0,28,192,9
41,A,M1->M2->M3,25,41,300,41,250,12,125,3
42,D,M1->M2,28,48,280,29,420,0,0,13
43,D,M1->M2,23,37,230,34,276,0,0,7
44,B,M1->M3,22,53,176,0,0,17,88,14
45,D,M1->M2,8,42,96,27,112,0,0,4
46,A,M1->M2->M3,30,23,150,17,270,17,180,7
47,E,M3,45,0,0,0,0,11,225,8
48,E,M3,42,0,0,0,0,11,84,13
49,C,M2->M3,11,0,0,41,110,25,44,3
50,B,M1->M3,43,60,516,0,0,6,129,5
