OrderID,PartType,OperationSequence,Quantity,M1_Ruest,M1_Proc,M2_Ruest,M2_Proc,M3_Ruest,M3_Proc,Deadline_days
1,A,M1->M2->M3,46,53,368,30,368,16,368,10
2,E,M3,25,0,0,0,0,27,175,13
3,B,M1->M3,26,33,312,0,0,13,156,12
4,A,M1->M2->M3,39,27,195,22,234,21,234,4
5,A,M1->M2->M3,37,28,296,32,555,18,259,3
6,A,M1->M2->M3,10,49,110,26,100,12,40,14
7,E,M3,45,0,0,0,0,16,135,6
8,B,M1->M3,10,44,90,0,0,7,40,11
9,C,M2->M3,18,0,0,44,216,13,36,13
10,A,M1->M2->M3,45,49,270,23,450,21,360,9
11,A,M1->M2->M3,44,40,176,13,352,8,308,8
12,B,M1->M3,46,25,230,0,0,9,368,7
13,B,M1->M3,50,41,600,0,0,26,400,8
14,A,M1->M2->M3,38,20,418,13,228,25,266,14
15,E,M3,17,0,0,0,0,15,68,14
16,D,M1->M2,14,59,56,42,126,0,0,7
17,E,M3,7,0,0,0,0,20,28,12
18,B,M1->M3,16,22,48,0,0,5,64,13
19,E,M3,12,0,0,0,0,13,36,2
20,A,M1->M2->M3,26,27,78,17,130,19,78,7
21,E,M3,25,0,0,0,0,9,150,7
22,B,M1->M3,5,21,55,0,0,28,15,10
23,A,M1->M2->M3,5,59,50,27,45,29,20,10
24,A,M1->M2->M3,31,19,186,37,310,23,248,2
25,A,M1->M2->M3,17,31,85,20,102,9,119,14
26,D,M1->M2,5,50,60,12,40,0,0,6
27,A,M1->M2->M3,47,32,329,20,564,28,235,4
28,A,M1->M2->M3,23,42,230,40,207,9,69,3
29,B,M1->M3,20,54,120,0,0,12,60,11
30,A,M1->M2->M3,28,49,168,44,420,26,224,2
31,B,M1->M3,14,24,168,0,0,16,98,11
32,A,M1->M2->M3,36,22,252,36,432,7,144,12
33,B,M1->M3,47,24,564,0,0,26,94,11
34,B,M1->M3,16,23,96,0,0,16,48,9
35,B,M1->M3,13,30,91,0,0,18,91,6
36,B,M1->M3,43,56,215,0,0,20,301,8
37,E,M3,9,0,0,0,0,8,27,12
38,B,M1->M3,39,53,312,0,0,11,195,12
39,D,M1->M2,40,28,320,19,600,0,0,7
40,B,M1->M3,28,45,280,0,0,18,224,13
41,E,M3,11,0,0,0,0,10,88,13
42,A,M1->M2->M3,34,52,374,41,510,8,272,6
43,C,M2->M3,27,0,0,10,324,28,162,12
44,D,M1->M2,17,18,102,18,153,0,0,9
45,C,M2->M3,42,0,0,41,210,12,126,14
46,A,M1->M2->M3,11,31,66,18,110,7,33,7
47,D,M1->M2,47,42,141,27,611,0,0,12
48,E,M3,25,0,0,0,0,30,175,8
49,B,M1->M3,39,48,156,0,0,21,273,5
50,D,M1->M2,10,23,120,18,120,0,0,3
